30
7321
1 3
1060.91 81.5612 26
1084.33 79.2457 27
1107.33 77.4754 28
734.412 419.09 29
1 15
876 124 15
905.035 119.137 16
931.602 115.816 17
956.498 110.379 18
980.003 106.668 19
980.003 106.669 20
1002.89 102.338 21
1024.6 99.2421 22
1046.91 95.6178 23
1068.08 92.6502 24
1090.35 89.5993 25
1090.49 89.576 26
1112.93 87.298 27
1135.22 85.5229 28
761.287 425.765 29
1 15
4 132 15
64.7975 124.233 16
125.054 117.631 17
180.607 110.537 18
233.844 104.751 19
233.84 104.749 20
285.5 98.129 21
334.572 92.9265 22
382.326 87.301 23
429.492 82.6376 24
475.84 77.6365 25
475.827 77.6864 26
520.941 73.3996 27
564.763 69.5758 28
207.175 373.732 29
1 13
28 132 15
88.3709 124.433 16
147.592 117.699 17
202.409 110.649 18
254.611 104.945 19
254.606 104.943 20
305.163 98.2384 21
353.253 93.0157 22
400.458 87.4074 23
447.25 82.676 24
492.384 77.6852 25
492.425 77.7349 26
536.772 73.4738 27
1 14
116 132 15
171.894 124.841 16
225.79 118.853 17
276.619 111.835 18
324.505 106.482 19
324.509 106.486 20
371.679 99.9362 21
416.335 94.9379 22
460.384 89.4824 23
502.829 85.0495 24
545.179 80.4003 25
545.495 80.3555 26
586.593 76.3859 27
627.497 73.1835 28
1 15
476 132 15
519.601 126.103 16
559.757 121.044 17
597.825 114.998 18
633.594 110.589 19
633.594 110.589 20
668.897 105.296 21
701.953 100.974 22
734.682 96.4947 23
766.896 92.7447 24
799.276 88.8765 25
799.315 88.868 26
831.433 85.4707 27
863.526 82.912 28
494.677 411.043 29
1 15
596 132 15
634.506 126.616 16
670.932 121.654 17
705.021 115.888 18
737.039 111.447 19
737.039 111.447 20
769.043 106.366 21
798.703 102.313 22
828.012 97.9226 23
857.568 94.7011 24
886.853 90.7979 25
886.914 90.7889 26
916.209 87.7112 27
945.453 85.4799 28
573.102 421.248 29
1 7
60 140 15
118.667 132.488 16
176.477 125.56 17
230.195 118.4 18
280.149 112.83 19
280.149 112.829 20
329.439 105.813 21
1 15
708 140 15
743.525 134.587 16
776.863 130.005 17
807.909 123.999 18
837.135 119.76 19
837.135 119.76 20
865.429 114.635 21
893.016 110.732 22
919.734 106.49 23
946.67 103.265 24
973.256 99.5496 25
973.342 99.5474 26
1000.18 96.5409 27
1027.57 94.2321 28
654.66 436.366 29
1 15
932 140 15
959.062 135.282 16
984.43 131.3 17
1007.67 125.957 18
1029.62 122.362 19
1029.62 122.362 20
1050.74 117.814 21
1070.92 114.425 22
1091.18 110.435 23
1111.16 107.522 24
1131.66 104.445 25
1131.73 104.403 26
1152.92 101.968 27
1174.25 99.8636 28
801.258 438.79 29
1 15
980 140 15
1005.47 135.479 16
1028.67 131.78 17
1050.21 126.332 18
1069.93 123.004 19
1069.93 123.004 20
1089.44 118.658 21
1107.72 115.474 22
1126.78 111.7 23
1145.31 108.997 24
1164.38 106.086 25
1164.43 106.033 26
1185.18 103.737 27
1205.19 101.758 28
834.387 437.677 29
1 15
284 148 15
335.427 140.995 16
383.208 134.931 17
428.614 128.089 18
471.497 122.907 19
471.497 122.906 20
513.276 116.989 21
553.538 111.727 22
592.28 106.5 23
630.72 101.983 24
668.591 97.3536 25
668.906 97.3325 26
705.946 93.3053 27
742.307 90.1974 28
382.95 408.132 29
1 10
1108 148 15
1132.28 143.489 16
1154.73 139.122 17
1174.6 133.773 18
1193.24 129.787 19
1193.24 129.787 20
1211.54 125.859 21
1228.93 122.263 22
1246.42 118.704 23
1264.16 115.036 24
1 6
1212 148 15
1229.9 144.151 16
1247.15 140.476 17
1262.26 135.566 18
1276.2 131.85 19
1276.2 131.85 20
1 14
116 156 15
172.171 148.435 16
227.053 141.578 17
278.49 134.38 18
326.863 128.486 19
326.879 128.499 20
374.182 121.652 21
419.276 116.062 22
463.44 110.333 23
506.841 105.415 24
549.383 100.185 25
550.031 100.128 26
591.833 95.721 27
632.954 92.095 28
1 7
564 156 15
604.638 149.729 16
642.828 144.196 17
679.204 137.689 18
712.462 132.849 19
712.462 132.849 20
745.077 127.471 21
1 14
1052 156 15
1075.9 151.582 16
1097.87 147.49 17
1117.94 141.883 18
1136.55 138.212 19
1136.55 138.212 20
1154.44 133.747 21
1171.63 130.511 22
1188.64 126.622 23
1205.89 123.723 24
1223.73 120.733 25
1223.85 120.723 26
1242.57 118.246 27
1261.56 116.161 28
1 7
1196 156 15
1215.32 151.934 16
1233.64 148.059 17
1249.14 142.888 18
1263.33 139.116 19
1263.33 139.116 20
1278.25 135.001 21
1 14
36 164 15
97.2327 155.912 16
155.946 148.5 17
211.713 140.544 18
264.022 134.199 19
264.02 134.199 20
314.197 126.903 21
362.373 120.789 22
409.669 114.591 23
456.464 109.542 24
501.7 103.792 25
501.801 103.829 26
546.525 98.9322 27
589.252 94.7815 28
1 14
44 164 15
104.739 155.99 16
163.114 148.493 17
218.693 140.626 18
270.785 134.268 19
270.784 134.267 20
320.552 126.973 21
368.432 120.883 22
415.562 114.698 23
462.182 109.648 24
507.29 103.925 25
507.454 103.955 26
552.009 99.1085 27
594.411 95.062 28
1 15
844 164 15
874.813 158.468 16
904.429 153.584 17
930.524 147.653 18
955.35 143.361 19
955.35 143.361 20
979.531 138.375 21
1002.39 134.452 22
1026.29 129.718 23
1048.81 126.285 24
1072.09 122.589 25
1072.15 122.594 26
1095.52 119.565 27
1118.75 117.516 28
746.108 459.43 29
1 14
4 172 15
65.7832 163.671 16
126.301 156.037 17
182.305 148.13 18
235.811 141.673 19
235.81 141.669 20
287.47 134.315 21
337.48 127.858 22
385.582 121.59 23
432.746 116.42 24
479.257 110.451 25
479.255 110.502 26
524.974 105.583 27
569 101.387 28
1 14
12 172 15
73.7478 163.681 16
133.271 156.262 17
189.212 148.311 18
242.287 141.838 19
242.284 141.833 20
293.237 134.464 21
342.891 127.986 22
390.776 121.693 23
437.858 116.552 24
483.743 110.564 25
483.759 110.612 26
529.066 105.622 27
572.895 101.386 28
1 14
36 172 15
97.2585 163.868 16
155.944 156.399 17
211.739 148.402 18
264.104 141.968 19
264.102 141.967 20
314.289 134.6 21
362.494 128.441 22
409.848 122.11 23
456.672 116.984 24
501.921 111.216 25
502.015 111.248 26
546.806 106.269 27
589.928 102.02 28
1 12
92 172 15
148.59 164.219 16
205.229 156.885 17
259.048 149.017 18
308.558 142.731 19
308.562 142.733 20
356.75 135.509 21
403.03 129.59 22
447.627 123.564 23
492.237 118.22 24
535.607 112.702 25
536.34 112.656 26
1 15
380 172 15
428.342 164.67 16
473.553 158.354 17
516.514 151.221 18
556.534 145.708 19
556.533 145.708 20
596.484 138.843 21
633.631 133.795 22
670.802 127.977 23
706.765 123.407 24
742.218 118.665 25
742.455 118.617 26
777.732 114.544 27
812.428 110.969 28
443.579 439.479 29
1 15
748 172 15
782.224 166.384 16
814.435 161.184 17
845.074 154.526 18
872.723 150.07 19
872.723 150.07 20
900.629 144.498 21
926.402 140.132 22
952.63 135.374 23
978.085 131.811 24
1003.79 127.587 25
1003.87 127.576 26
1029.62 124.13 27
1055.23 121.501 28
682.502 463.624 29
1 14
4 180 15
65.8206 171.602 16
126.362 163.818 17
182.378 155.824 18
235.783 149.171 19
235.781 149.167 20
287.147 141.647 21
337.146 135.059 22
385.55 128.457 23
432.755 123.191 24
479.275 117.102 25
479.273 117.155 26
524.979 112.105 27
569.111 107.841 28
1 14
36 180 15
97.2058 171.815 16
156.085 164.278 17
211.886 156.214 18
264.335 149.666 19
264.331 149.662 20
314.477 142.194 21
362.833 135.952 22
410.161 129.458 23
457 124.169 24
502.278 118.355 25
502.383 118.384 26
547.193 113.316 27
590.531 108.998 28
1 11
172 180 15
228.076 172.232 16
281.93 164.986 17
332.217 157.189 18
379.84 150.967 19
379.84 150.967 20
426.281 143.602 21
470.177 137.799 22
513.945 131.638 23
555.879 126.477 24
597.595 120.969 25
1 4
132 188 15
188.296 180.03 16
243.523 172.649 17
296.087 164.587 18
1 12
556 188 15
597.974 181.167 16
637.034 174.997 17
674.217 167.852 18
708.871 162.439 19
708.871 162.439 20
742.109 156.174 21
774.01 150.938 22
806.19 145.284 23
837.194 140.969 24
868.337 136.166 25
868.572 136.127 26
1 15
732 188 15
766.876 181.918 16
799.909 176.287 17
830.792 169.618 18
859.782 164.33 19
859.783 164.33 20
888.083 158.574 21
915.091 153.797 22
941.821 148.77 23
968.001 144.926 24
994.796 140.388 25
994.903 140.36 26
1021.03 136.52 27
1047.33 133.581 28
674.673 475.643 29
1 9
1140 188 15
1161.41 183.032 16
1181.42 178.203 17
1201.79 171.919 18
1219.74 167.288 19
1219.74 167.288 20
1236.24 162.526 21
1253.86 158.225 22
1268.96 153.826 23
1 3
1236 188 15
1256.09 183.008 16
1275.34 178.206 17
1 15
4 196 15
66.1229 187.217 16
126.639 179.169 17
182.661 170.964 18
235.941 164.085 19
235.939 164.081 20
287.158 156.162 21
337.184 149.405 22
386.042 142.536 23
433.451 136.703 24
480.01 130.484 25
480.021 130.544 26
525.633 125.151 27
569.989 120.656 28
276.953 343.509 29
1 15
12 196 15
74.0677 187.238 16
134.452 179.197 17
190.41 170.976 18
243.569 164.054 19
243.566 164.046 20
294.526 156.143 21
344.243 149.373 22
392.665 142.506 23
439.952 136.659 24
485.991 130.424 25
486.025 130.482 26
531.357 125.08 27
575.503 120.602 28
283.527 341.883 29
1 14
76 196 15
134.696 187.421 16
192.516 179.72 17
247.819 171.379 18
298.565 164.301 19
298.565 164.297 20
347.408 156.573 21
394.522 150.136 22
439.813 143.625 23
485.366 137.692 24
529.657 131.651 25
530.441 131.622 26
574.05 126.518 27
616.617 122.292 28
1 13
140 196 15
196.424 187.879 16
251.553 180.283 17
304.26 172.108 18
352.657 165.604 19
352.656 165.597 20
400.484 157.909 21
445.151 151.805 22
489.432 145.314 23
532.431 139.665 24
575.66 133.594 25
576.525 133.568 26
618.038 128.571 27
1 7
1180 196 15
1200.77 190.976 16
1220.53 186.03 17
1240.6 179.439 18
1255.65 175.053 19
1255.65 175.053 20
1270.72 170.433 21
1 14
4 204 15
66.1854 195.145 16
126.711 187.011 17
182.738 178.695 18
236.041 171.68 19
236.04 171.677 20
287.235 163.662 21
337.406 156.751 22
386.344 149.834 23
433.893 143.864 24
480.411 137.589 25
480.432 137.648 26
526.039 132.045 27
570.556 127.408 28
1 6
340 204 15
388.933 196.266 16
435.854 189.428 17
480.566 181.712 18
522.67 175.254 19
522.671 175.257 20
1 13
420 204 15
467.661 196.105 16
511.941 189.374 17
553.149 181.854 18
593.278 175.575 19
593.278 175.575 20
632.78 168.525 21
669.305 162.726 22
705.869 156.301 23
740.205 151.554 24
775.098 146.334 25
775.336 146.276 26
809.967 141.791 27
1 14
1012 204 15
1039.02 198.334 16
1063.21 193.053 17
1085.43 186.785 18
1105.37 181.923 19
1105.38 181.925 20
1126.6 176.392 21
1146.17 171.72 22
1165.69 166.896 23
1184.79 163.066 24
1204.67 159.059 25
1205.03 159.012 26
1225.48 155.438 27
1245.46 152.68 28
1 9
1124 204 15
1146.61 198.918 16
1166.68 193.996 17
1188.18 187.455 18
1209.56 181.762 19
1209.56 181.762 20
1226.61 176.743 21
1245.61 171.86 22
1262.81 166.976 23
1 15
4 212 15
66.3647 202.713 16
126.918 194.5 17
183.012 186.001 18
236.399 178.881 19
236.398 178.88 20
287.632 170.797 21
337.87 163.668 22
386.851 156.652 23
434.689 150.511 24
481.155 144.085 25
481.179 144.144 26
526.767 138.355 27
571.348 133.609 28
295.006 338.18 29
1 15
364 212 15
412.505 204.061 16
458.796 197.003 17
502.665 189.346 18
543.501 182.8 19
543.503 182.802 20
584.838 175.393 21
622.893 169.441 22
661.142 162.928 23
697.887 157.804 24
735.539 151.771 25
735.812 151.727 26
771.662 147.025 27
806.835 143.075 28
438.627 471.616 29
1 15
540 212 15
583.14 204.555 16
623.091 197.928 17
661.175 190.221 18
697.485 184.08 19
697.485 184.08 20
731.824 177.274 21
764.561 171.605 22
797.158 165.553 23
828.876 160.747 24
860.833 155.492 25
861.1 155.441 26
892.869 150.952 27
924.248 147.269 28
555.922 476.349 29
1 10
4 220 15
66.4396 210.56 16
127.029 202.234 17
183.222 193.493 18
236.753 186.233 19
236.753 186.231 20
288 178.062 21
338.322 170.796 22
387.436 163.613 23
435.769 157.152 24
1 15
284 220 15
336.181 211.837 16
387.594 203.895 17
434.716 195.484 18
479.279 188.513 19
479.277 188.514 20
522.664 181.083 21
563.844 174.294 22
604.754 167.602 23
643.729 162.012 24
683.161 155.722 25
683.367 155.665 26
722.129 150.368 27
759.903 146.036 28
395.817 467.845 29
1 10
4 228 15
66.5599 218.346 16
127.184 209.849 17
183.586 200.668 18
237.56 193.098 19
237.56 193.095 20
288.897 184.752 21
339.266 177.399 22
388.52 169.983 23
437.314 163.238 24
1 15
284 228 15
336.356 219.626 16
388.2 211.549 17
435.411 203.015 18
480.64 195.714 19
480.635 195.714 20
524.073 188.087 21
565.439 181.092 22
606.421 174.265 23
645.568 168.451 24
684.95 162.131 25
685.136 162.08 26
724.038 156.666 27
761.877 152.139 28
397.085 474.322 29
1 4
332 228 15
381.736 219.808 16
429.2 212.351 17
474.739 203.916 18
1 15
500 228 15
545.352 219.892 16
586.976 212.873 17
626.186 205.023 18
664.592 198.333 19
664.592 198.332 20
700.008 191.264 21
734.903 185.291 22
768.365 178.935 23
801.592 173.789 24
834.171 168.189 25
834.77 168.117 26
867.648 163.012 27
899.783 159.258 28
531.487 488.226 29
1 7
652 228 15
691.9 220.442 16
728.749 213.7 17
762.443 206.112 18
793.831 199.929 19
793.831 199.93 20
824.978 193.323 21
1 11
932 228 15
959.267 222.162 16
984.447 216.653 17
1011.95 209.089 18
1034.24 204.012 19
1034.24 204.014 20
1057.21 197.982 21
1077.87 193.101 22
1101.52 187.184 23
1124.99 182.452 24
1147.91 177.465 25
1 14
940 228 15
966.963 222.118 16
992.007 216.71 17
1019.45 209.173 18
1041.27 204.087 19
1041.27 204.088 20
1063.96 198.11 21
1084.44 193.217 22
1108.27 187.22 23
1131.69 182.502 24
1154.59 177.509 25
1154.8 177.468 26
1177.41 173.623 27
1199.36 170.523 28
1 14
948 228 15
974.714 222.328 16
999.911 216.836 17
1027.17 209.37 18
1048.49 204.302 19
1048.5 204.302 20
1070.99 198.405 21
1091.35 193.49 22
1115.2 187.491 23
1138.59 182.671 24
1161.46 177.663 25
1161.68 177.622 26
1183.71 173.716 27
1205.44 170.613 28
1 14
956 228 15
982.403 222.402 16
1007.63 216.89 17
1034.41 209.518 18
1055.05 204.383 19
1055.06 204.383 20
1077.34 198.558 21
1097.58 193.591 22
1121.41 187.602 23
1144.79 182.746 24
1167.64 177.731 25
1167.88 177.688 26
1189.67 173.779 27
1211.17 170.694 28
1 14
1012 228 15
1037.73 222.205 16
1062.42 216.434 17
1087.88 209.039 18
1107.45 203.861 19
1107.45 203.862 20
1129.46 197.91 21
1149.47 192.923 22
1171.98 187.251 23
1191.6 183.08 24
1213.76 177.908 25
1214.15 177.883 26
1234.97 173.97 27
1255.11 170.955 28
1 14
124 236 15
181.624 226.812 16
238.045 218.468 17
292.186 209.55 18
342.941 201.801 19
342.931 201.798 20
391.354 193.573 21
437.118 186.759 22
481.992 179.535 23
526.353 173.194 24
570.368 166.613 25
571.295 166.63 26
613.229 160.669 27
656.114 155.638 28
1 15
220 236 15
276.083 226.974 16
329.78 218.513 17
378.486 210.171 18
425.858 202.749 19
425.854 202.749 20
471.385 194.728 21
514.512 187.956 22
557.441 180.701 23
598.883 174.75 24
639.974 168.252 25
640.171 168.211 26
680.186 162.693 27
720.267 157.843 28
373.691 457.902 29
1 4
652 236 15
691.89 228.308 16
728.709 221.513 17
762.148 213.842 18
1 2
884 236 15
879.165 236.96 16
1 10
804 244 15
799.859 244.726 16
795.787 245.519 17
789.985 245.068 18
784.804 245.633 19
784.805 245.635 20
781.52 245.74 21
776.505 245.998 22
773.932 245.811 23
773.29 246.249 24
1 4
820 244 15
816.057 244.801 16
812.407 245.659 17
807.203 245.446 18
1 3
892 244 15
886.643 244.799 16
880.723 245.569 17
1 3
900 244 15
894.601 244.664 16
888.007 245.439 17
1 2
4 252 15
66.3976 241.956 16
1 14
484 260 15
530.33 251.477 16
573.683 243.352 17
614.573 234.586 18
653.446 227.386 19
653.446 227.386 20
689.948 219.484 21
725.317 212.714 22
759.435 205.768 23
793.35 199.69 24
826.428 193.346 25
826.826 193.286 26
860.279 187.81 27
893.806 182.987 28
1 15
364 268 15
413.841 259.034 16
462.134 250.51 17
508.358 240.949 18
550.489 233.482 19
550.489 233.482 20
592.917 224.845 21
631.184 217.935 22
669.885 210.418 23
707.067 204.205 24
744.749 197.424 25
745.222 197.425 26
781.226 191.687 27
817.619 186.568 28
449.418 515.336 29
1 14
724 284 15
718.416 284.161 16
712.678 284.579 17
706.892 284.226 18
699.569 284.435 19
699.571 284.436 20
694.59 284.342 21
689.196 284.374 22
685.872 283.888 23
682.804 284.028 24
681.051 283.345 25
681.203 283.297 26
681.252 283.227 27
682.148 283.358 28
1 3
4 292 15
67.6933 281.041 16
131.296 270.855 17
1 14
28 292 15
91.6245 281.247 16
154.363 270.574 17
211.07 260.355 18
267.068 251.309 19
267.068 251.308 20
319.878 241.553 21
370.715 233.044 22
420.381 224.191 23
467.963 216.82 24
517.073 208.636 25
517.399 208.623 26
562.619 201.747 27
607.831 195.574 28
1 15
228 292 15
286.029 281.647 16
339.88 271.681 17
391.043 261.614 18
438.231 252.981 19
438.226 252.98 20
484.498 243.772 21
528.476 235.949 22
571.525 227.68 23
613.306 220.634 24
653.832 213.188 25
654.582 213.123 26
694.519 206.741 27
734.527 201.208 28
388.091 503.467 29
1 14
236 292 15
293.336 281.778 16
347.168 271.797 17
398.201 261.758 18
445.235 253.18 19
445.228 253.178 20
491.408 243.968 21
535.201 236.187 22
578.012 227.908 23
619.555 220.885 24
659.952 213.417 25
660.671 213.356 26
700.455 207.011 27
740.269 201.469 28
1 14
100 300 15
161.704 289.148 16
220.665 278.676 17
276.18 268.379 18
328.533 259.398 19
328.525 259.403 20
379.763 249.763 21
427.705 241.411 22
475.572 232.563 23
521.407 224.895 24
567.463 216.938 25
568.354 216.944 26
611.913 209.956 27
656.204 203.727 28
1 3
172 300 15
232.015 289.054 16
285.907 279.406 17
1 13
1028 300 15
1022.07 300.91 16
1015.65 301.424 17
1009.16 301.249 18
1002.33 301.857 19
1002.33 301.857 20
996.458 301.835 21
991.151 302.186 22
987.148 302.098 23
984.146 302.338 24
982.812 301.909 25
982.819 301.915 26
982.873 301.976 27
1 3
4 308 15
68.12 296.798 16
131.744 286.117 17
1 14
660 308 15
654.444 307.35 16
648.824 307.465 17
642.924 307.211 18
637.405 306.985 19
637.405 306.991 20
632.091 305.489 21
626.622 304.898 22
621.683 304.209 23
618.184 303.982 24
616.107 303.018 25
616.181 303.041 26
616.095 302.373 27
616.515 302.27 28
1 3
772 308 15
767.382 308.219 16
761.872 308.754 17
1 4
476 316 15
532.185 304.288 16
576.794 295.311 17
616.532 285.903 18
1 3
4 324 15
67.8891 312.747 16
131.716 301.456 17
1 15
44 324 15
107.947 312.552 16
170.029 301.095 17
226.43 290.397 18
282.931 280.634 19
282.931 280.634 20
336.856 269.911 21
387.191 260.945 22
436.734 251.636 23
483.945 243.632 24
532.271 234.759 25
532.95 234.717 26
578.104 227.576 27
623.335 220.878 28
455.115 301.541 29
1 14
948 332 15
942.846 332.923 16
936.609 333.765 17
930.341 333.661 18
925.545 333.869 19
925.545 333.868 20
920.426 333.716 21
915.366 334.071 22
911.268 333.999 23
908.985 334.111 24
907.547 333.85 25
907.553 333.785 26
907.582 333.819 27
908.885 333.963 28
1 14
636 340 15
631.116 340.801 16
624.974 341.18 17
618.121 340.663 18
610.869 340.915 19
610.854 340.924 20
604.108 339.934 21
597.934 339.534 22
594.495 339.403 23
591.672 339.592 24
590.387 339.102 25
590.396 339.102 26
590.276 338.917 27
590.64 338.984 28
1 5
956 340 15
950.822 340.907 16
944.658 341.768 17
938.477 341.694 18
933.369 341.982 19
1 14
44 348 15
108.031 336.292 16
170.096 324.288 17
226.95 313.254 18
283.844 302.863 19
283.844 302.864 20
338.205 291.933 21
389.019 282.127 22
439.038 272.329 23
487.119 263.662 24
535.745 254.483 25
536.222 254.437 26
582.092 246.854 27
627.257 239.896 28
1 14
124 348 15
187.103 336.02 16
246.734 324.975 17
302.792 313.702 18
356.326 303.423 19
356.325 303.425 20
409.433 292.413 21
457.332 283.205 22
506.078 273.13 23
551.843 264.816 24
596.837 256.172 25
597.55 256.126 26
640.637 248.633 27
682.907 242.247 28
1 10
236 348 15
295.297 336.076 16
349.425 325.544 17
403.724 313.706 18
452.009 303.945 19
452.009 303.947 20
499.817 293.67 21
544.18 284.687 22
588.589 275.463 23
627.895 268.147 24
1 6
332 348 15
390.843 336.08 16
443.593 325.28 17
495.888 313.687 18
542.369 303.989 19
542.37 303.991 20
1 8
284 356 15
342.038 344.2 16
394.912 333.369 17
448.808 321.396 18
495.734 311.714 19
495.734 311.712 20
540.912 301.392 21
583.197 292.396 22
1 7
244 364 15
303.456 351.915 16
357.628 340.824 17
411.869 328.791 18
460.656 318.795 19
460.656 318.796 20
507.741 308.379 21
1 4
84 372 15
148.258 359.703 16
210.162 347.32 17
268.848 334.9 18
1 7
292 372 15
350.423 360.009 16
403.412 348.68 17
457.265 336.668 18
503.556 326.591 19
503.556 326.591 20
544.763 316.838 21
1 8
740 372 15
735.546 372.901 16
730.627 373.698 17
725.523 373.66 18
720.222 374.114 19
720.222 374.113 20
715.403 374.048 21
711.188 374.054 22
1 9
188 380 15
253.001 366.911 16
310.08 354.974 17
369.878 341.839 18
420.263 331.2 19
420.263 331.199 20
475.629 318.704 21
521.418 308.998 22
566.548 299.297 23
1 12
1076 380 15
1070.23 380.305 16
1063.8 380.742 17
1056.94 380.318 18
1050.74 380.27 19
1050.75 380.271 20
1044.83 380.167 21
1039.39 380.624 22
1035.85 380.299 23
1033.08 380.387 24
1032.53 379.464 25
1032.52 379.458 26
1 14
540 388 15
536.386 388.153 16
532.796 388.034 17
527.198 387.858 18
523.314 387.318 19
523.314 387.319 20
518.861 386.462 21
514.213 386.597 22
511.226 386.003 23
509.074 385.982 24
509.811 384.245 25
509.422 384.366 26
509.363 384.288 27
509.846 384.131 28
1 14
1012 388 15
1006.3 388.669 16
999.958 389.094 17
993.237 388.94 18
986.674 389.075 19
986.671 389.091 20
980.771 389.059 21
975.37 389.275 22
971.369 389.203 23
968.485 389.305 24
967.467 389.126 25
967.456 389.13 26
967.616 389.256 27
968.613 389.882 28
1 5
92 396 15
156.426 382.987 16
219.405 370.047 17
279.45 357.198 18
337.078 345.149 19
1 12
28 412 15
84.0186 401.036 16
148.219 388.218 17
215.648 373.918 18
274.479 362.013 19
274.479 362.013 20
336.659 348.262 21
388.256 337.453 22
439.374 326.448 23
490.088 316.288 24
537.144 306.492 25
537.216 306.522 26
1 12
52 412 15
114.631 399.05 16
180.051 385.494 17
240.914 372.416 18
299.442 360.438 19
299.443 360.439 20
362.047 346.481 21
410.622 336.362 22
461.202 325.42 23
509.515 315.957 24
555.335 306.416 25
555.393 306.423 26
1 9
60 412 15
122.909 399.002 16
188.268 385.399 17
249.059 372.337 18
307.458 360.317 19
307.458 360.318 20
370.034 346.367 21
417.792 336.276 22
468.136 325.457 23
1 14
676 412 15
671.974 413.009 16
667.138 413.914 17
662.07 413.967 18
657.356 414.607 19
657.355 414.607 20
653.344 414.358 21
649.187 414.487 22
644.944 414.596 23
643.261 414.656 24
642.497 413.948 25
642.447 414.013 26
642.461 414.003 27
643.445 413.98 28
1 14
764 412 15
759.991 413.045 16
755.34 413.94 17
750.447 413.868 18
745.33 414.214 19
745.327 414.213 20
740.633 414.071 21
736.993 414.171 22
734.134 413.767 23
732.149 413.829 24
731.877 413.446 25
731.978 413.421 26
732.814 413.399 27
734.004 413.278 28
1 3
140 428 15
215.174 411.902 16
279.105 397.945 17
1 14
716 428 15
711.939 429.014 16
707.438 429.802 17
702.421 429.725 18
697.272 430.092 19
697.27 430.092 20
693.035 429.77 21
689.108 429.962 22
685.499 429.824 23
683.532 429.877 24
682.81 429.038 25
682.805 429.067 26
682.929 428.997 27
683.966 428.786 28
1 2
1196 436 15
1234.71 422.604 16
1 2
1148 444 15
1191.26 429.328 16
1 2
1156 444 15
1204.05 427.794 16
1 7
860 452 15
877.665 446.467 16
876.127 446.284 17
872.456 445.509 18
869.039 445.478 19
869.039 445.477 20
868.295 443.884 21
1 8
964 452 15
962.76 452.672 16
958.788 452.808 17
953.615 451.705 18
949.994 451.449 19
949.994 451.446 20
945.492 451.433 21
941.006 451.53 22
1 2
1132 452 15
1184.24 435.11 16
1 2
1140 452 15
1193.77 433.921 16
1 3
852 460 15
871.195 454.182 16
869.714 453.955 17
1 2
1140 460 15
1198.32 440.174 16
1 3
1100 476 15
1163.09 454.629 16
1214.08 436.46 17
1 11
636 484 15
632.016 485.132 16
627.422 485.98 17
622.554 486.116 18
617.499 487.012 19
617.498 487.011 20
613.296 486.465 21
609.191 486.65 22
606.175 486.548 23
604.238 486.726 24
603.501 486.261 25
1 3
1124 484 15
1185.94 462.747 16
1241.75 442.472 17
1 2
204 500 15
275.681 483.156 16
1 2
164 508 15
234.233 491.658 16
1 6
996 508 15
1067.13 484.625 16
1131.05 462.48 17
1189.59 440.594 18
1242.19 421.086 19
1242.19 421.086 20
1 2
156 516 15
225.784 499.579 16
1 14
572 516 15
567.951 517.482 16
563.122 518.508 17
558.183 518.803 18
553.124 519.78 19
553.121 519.788 20
548.625 519.863 21
544.258 520.381 22
541.224 520.384 23
539.368 520.993 24
538.357 520.486 25
538.391 520.47 26
538.527 520.47 27
539.425 520.499 28
1 13
572 524 15
568.133 525.457 16
563.393 526.447 17
558.6 526.715 18
553.637 527.673 19
553.636 527.676 20
549.425 527.815 21
545.108 528.344 22
542.196 528.472 23
540.725 529.312 24
539.717 528.805 25
539.784 528.777 26
539.906 528.812 27
1 12
644 524 15
640.235 525.282 16
636.073 526.147 17
631.357 526.237 18
626.492 526.997 19
626.487 526.994 20
622.274 526.759 21
618.199 527.216 22
615.292 527.167 23
613.729 527.753 24
613.092 527.087 25
613.357 527.101 26
1 3
76 532 15
133.372 518.823 16
211.322 500.211 17
1 6
60 540 15
104.176 529.727 16
151.11 518.875 17
224.988 500.802 18
307.912 480.397 19
307.912 480.397 20
1 14
676 540 15
672.43 541.224 16
668.667 542 17
664.157 541.425 18
659.533 541.684 19
659.534 541.684 20
655.459 541.491 21
651.518 541.806 22
648.958 541.398 23
647.563 541.792 24
647.445 541.249 25
647.931 541.163 26
648.929 540.878 27
650.452 540.815 28
1 14
684 540 15
680.775 541.146 16
676.946 541.725 17
672.29 541.314 18
667.724 541.584 19
667.727 541.587 20
663.656 541.254 21
659.77 541.465 22
657.127 541.134 23
655.76 541.418 24
655.645 540.947 25
655.939 540.886 26
657.005 540.391 27
658.379 540.372 28
1 9
852 540 15
924.177 517.574 16
996.119 493.588 17
1062.85 469.567 18
1120.38 449.584 19
1120.38 449.584 20
1175.43 429.384 21
1225.35 411.483 22
1271.89 394.417 23
1 8
892 540 15
962.786 516.999 16
1034.15 492.968 17
1099.44 468.696 18
1158.57 447.393 19
1158.57 447.389 20
1210.49 427.762 21
1260.86 409.123 22
1 7
924 556 15
995.884 532.267 16
1068.16 506.661 17
1131.38 482.949 18
1191.14 460.471 19
1191.14 460.471 20
1243.34 440.236 21
1 8
860 564 15
939.367 538.164 16
1012.88 512.712 17
1079.53 487.875 18
1139.57 466.044 19
1139.57 466.039 20
1197.36 444.17 21
1247.93 425.375 22
1 6
732 572 15
792.86 552.912 16
876.308 525.859 17
950.85 499.752 18
1021.7 475.796 19
1021.7 475.797 20
1 7
